Item,ID,Name,Type,SKU,Options,"Inventory Tracking","Current Stock","Low Stock",Price,"Cost Price","Retail Price","Sale Price",Description,"Product URL","Page Title","Meta Description","Search Keywords","Meta Keywords","Image URL (Import)","Variant Image URL","Image Description","Image is Thumbnail","Image Sort Order","Is Visible",Weight,"Brand ID",Channels,Categories,"Tax Class"
,,"Lincoln 369378 Replacement 220-240V Axial Fan",physical,pzpFAN012,,product,267,0,21.8800,,21.8800,,"Cooling Fan Axial Fan

This fan is used to keep the main blower motor and electronics from overheating.

Dimensions: 4.69&quot; x 4.69&quot; x 1.5&quot;
UL Certified - Maxair brand
115 CFM
3000RPM
220V AC voltage

Replacement for:


	APW:
	APWAS-1215400
	APW1215400
	&nbsp;
	Bakers Pride:
	BKPAS-1215400
	BKP1215400
	&nbsp;
	Belleco:
	BELC401211
	BELCB401211
	&nbsp;
	Carter-Hoffmann:
	CAR18614-0315
	&nbsp;
	Duke:
	DUK177329
	DUK167548
	&nbsp;
	Lincoln
	LIN369378
	LIN135256
	LIN340035
	LIN371213
	LINMER369378
	&nbsp;
	Merco:
	MER369378
	&nbsp;
	Prince Castle:
	PC87-042S
	&nbsp;
	Roundup - AJ Antunes
	ROU4000113
	ROU400K119
	&nbsp;
	Star MFG:
	STA2U-97525
	&nbsp;
	Valcan Hart:
	VH00-947221
	VH00-960590
	VH00-851800-00059
	VH851800-59
	VH960590
	&nbsp;
	Vollrath:
	VOLB401211
	&nbsp;
	Wittco:
	WITAD-305-20000
	&nbsp;
	AllPoints
	681218
	68-1218
	F10063
",https://pizzaparts.com/product/lincoln-369378-replacement-220-240v-axial-fan-p-111,"Lincoln 369378 Replacement 220-240V Axial Fan",,,,https://pizzaparts.com/images/369378A.jpg,,,Yes,0,Yes,1.1,LINCOLN,,"Cooling Fans",
,,"MIDDLEBY 27161-0005 Ignition Module 42810-0114 S8600H",physical,pzpRIC012,,product,90,0,123.8800,,123.8800,,"MIDDLEBY 42810-0114 Replacement Ignition Control Module 27161-0005

Wiring Diagram &amp; Instructions

This ignition control module replaces MIDDLEBY 42810-0114 and is used in most MIDDLEBY pizza ovens. Replaces S8600H1006. The Honeywell version is S8600H3002.

Replacement for:


	Anets:
	ANEP8905-31
	&nbsp;
	Cleveland:
	CLE109967
	&nbsp;
	Garland:
	GL1614703
	&nbsp;
	Groen:
	GRZ085153
	GR085153
	GR144150
	&nbsp;
	Hobart:
	HOB00-417980-00001
	&nbsp;
	Legion:
	LGN404007
	&nbsp;
	Pitco:
	PTP8905-31
	&nbsp;
	Southbend:
	SOUP8905-31
	&nbsp;
	Vulcan Hart:
	VH00-821078
	VH417980-1
	VH821078
	VH00-821078
	&nbsp;
	AllPoints:
	441283
	44-1283
	F11317
",https://pizzaparts.com/product/middleby-27161-0005-ignition-module-42810-0114-s8600h-p-116,"MIDDLEBY 27161-0005 Ignition Module 42810-0114 S8600H",,,,https://pizzaparts.com/images/MIDDLEBY_42810-0114.jpg,,,Yes,0,Yes,3,MIDDLEBY,,"Ignition Control Modules",
,,"LINCOLN 369291 Replacement Gear Drive Motor 9002267",physical,pzpCDM006,,product,64,0,699.8800,,699.8800,,"This brand new gearmotor is used on Lincoln 1000 series ovens and replaces the BALDOR brand. Do you need help testing your conveyor gear drive motor? Watch our video on YouTube. 

Specifications:
Volts: 90DC
Gear Ratio: 600:1
Cat No. 4060140
AKA: 9002267 and 23a468z055g1
&nbsp;

Do you need the components required to operate?
Lincoln 369823 Hall Effect Speed Sensor Circuit Board
Lincoln 369822 8-Pole Magnet
Lincoln 369158 Sprocket
Lincoln 369162 Drive Chain
&nbsp;

&nbsp;


Replacement for:

Lincoln
369291

&nbsp;",https://pizzaparts.com/product/lincoln-369291-replacement-gear-drive-motor-9002267-p-117,"LINCOLN 369291 Replacement Gear Drive Motor 9002267",,,,https://pizzaparts.com/images/Lincoln_369291.png,,,Yes,0,Yes,14,LINCOLN,,"Conveyor Drive Motors",
,,"Middleby 27159-0019 Replacement Ignition Cable Wire",physical,md27159-0019-PP,,product,1418,0,34.8800,,34.8800,,"New Ignition Cable Wire Replacement for MIDDLEBY 27159-0019 and 27159-0012


This 34&quot; ignition cable has a straight spark plug boot on one end and 1/4&quot; female quick spade plug on the other end.


Ignition cable replaces AAS39480130, Middleby 27159-0012, 27159-0019",https://pizzaparts.com/product/middleby-27159-0019-replacement-ignition-cable-wire-p-118,"Middleby 27159-0019 Replacement Ignition Cable Wire",,,,https://pizzaparts.com/images/27159-0012.jpg,,,Yes,0,Yes,0.7,MIDDLEBY,,"Ignition Control Modules",
,,"MIDDLEBY 63909 Replacement Front Panel Safety Switch",physical,pzpSWCH027,,product,138,0,11.8800,,11.8800,,"6 tab momentary on/off door interlock switch

Replacement for:

Middleby:
MD63909
MD28021-0047

AllPoints:
421384
42-1384",https://pizzaparts.com/product/middleby-63909-replacement-front-panel-safety-switch-p-119,"MIDDLEBY 63909 Replacement Front Panel Safety Switch",,,,https://pizzaparts.com/images/MIDDLEBY_63909.jpg,,,Yes,0,Yes,0.3,MIDDLEBY,,"Switches and Indicator Lights",
,,"MIDDLEBY 33984 Replacement Temperature Probe Sensor",physical,pzpRTS008,,product,271,0,45.8800,,45.8800,,"New MIDDLEBY 33984 Replacement Temperature Probe Sensor

Replacement three wire lead probe with integrated mounting disc and stainless mounting kit.

Probe Length: 6&quot;

This temperature probe can be used on all MIDDLEBY MARSHALL ovens except PS200. For the PS200 probe, click here.

Tech Tip: At room temperature, you can check if your thermocouple is working properly if your millivolt reading is &lt;1.

Replaces the following Manufacturer&#39;s Products

OEM Name&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;OEM #
MIDDLEBY MARSHALL&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;33812-1
MIDDLEBY MARSHALL&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;33984
MIDDLEBY MARSHALL&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;28071-0001
MIDDLEBY MARSHALL&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;28100-0001
MIDDLEBY MARSHALL&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;31450-1

AllPoints
441500
44-1500


OEM part numbers are used for reference only, see our conditions of use page for more details",https://pizzaparts.com/product/middleby-33984-replacement-temperature-probe-sensor-p-120,"MIDDLEBY 33984 Replacement Temperature Probe Sensor",,,,https://pizzaparts.com/images/MIDDLEBY_33984.jpg,,,Yes,0,Yes,0.5,MIDDLEBY,,"Temp Probes & Thermocouples",
,,"XLT 3240-TS Conveyor Oven Belt XP9506-3240 Replacement",physical,pzpCBLT020,,product,5,0,310.0000,,310.0000,,"This new conveyor pizza oven belt replaces Bofi XLT part numbers: xp9506-3240

Belt Specifications:
Non Catch Edging
Width: 32&quot;&nbsp;&nbsp; Length: 14.5&#39; (175&quot;)&nbsp;&nbsp; Spaces: 11 @ 2.858&quot;
Metal type: Stainless Steel
Complete with splice wire and splice clips (master links)
Made in the USA

.hidden { display: none; } .unhidden { display: block; }

function unhide(divID) {var item = document.getElementById(divID); if (item) {item.classNameitem.className=='hidden')?'unhidden':'hidden';}}
Click here for belt compatibility guide


Pizza oven belt works on the following conveyor oven models:
XLT 3240-TS

&nbsp;

&nbsp;

&nbsp;

&nbsp;

&nbsp;",https://pizzaparts.com/product/xlt-3240-ts-conveyor-oven-belt-xp9506-3240-replacement-p-124,"XLT 3240-TS Conveyor Oven Belt XP9506-3240 Replacement",,,,https://pizzaparts.com/images/belt.JPG,,,Yes,0,Yes,22,XLT,,"Conveyor Belts and Splice Clips",
,,"XLT Ovens SP9506A-3255 Replacement Conveyor Oven Belt 3255-TS",physical,pzpCBP071,,product,8,0,349.8800,,349.8800,,"New Conveyor Oven Belt that replaces Bofi XLT 3255-TS

Belt Specifications:
Non Catch Edging
Width: 32&quot; &nbsp;&nbsp; Length: 17&#39; (205&quot;)&nbsp;&nbsp; Spaces: 11 @ 2.858&quot;
Metal type: Stainless Steel
Complete with splice wire and splice clips (master links)
Made in the USA

.hidden { display: none; } .unhidden { display: block; }

function unhide(divID) {var item = document.getElementById(divID);if (item) {item.classNameitem.className=='hidden')?'unhidden':'hidden';}}
Pizza oven belt works on the following conveyor oven models:
XLT 3255-TS Conveyor Oven Belt
XLT 3270-TS Conveyor Oven Belt

&nbsp;

&nbsp;",https://pizzaparts.com/product/xlt-ovens-sp9506a-3255-replacement-conveyor-oven-belt-3255-ts-p-125,"XLT Ovens SP9506A-3255 Replacement Conveyor Oven Belt 3255-TS",,,,https://pizzaparts.com/images/belt.JPG,,,Yes,0,Yes,27,XLT,,"Conveyor Belts and Splice Clips",
,,"XLT Ovens SP9506A-3270 Replacement Conveyor Oven Belt 3270-TS",physical,pzpCBLT008,,product,4,0,350.0000,,350.0000,,"Brand New Wire Conveyor Pizza Oven Belt for XLT 3270 Ovens

Specifications:
Width: 32&quot;
Length: 17.16&#39; (206&quot;)
Spaces: 11
Non Catch Edging
FDA Approved - Food Grade Stainless Steel
Manufactured in the USA to the same OEM specifications and quality

Includes:
Complete with splice wire and 6 connecting splice clips (master links)
&nbsp;

Replaces Part Numbers:
XLT SP9506A-3270 Conveyor Pizza Oven Belt

Belt Installation Instructions",https://pizzaparts.com/product/xlt-ovens-sp9506a-3270-replacement-conveyor-oven-belt-3270-ts-p-126,"XLT Ovens SP9506A-3270 Replacement Conveyor Oven Belt 3270-TS",,,,https://pizzaparts.com/images/belt.JPG,,,Yes,0,Yes,27,XLT,,"Conveyor Belts and Splice Clips",
,,"BLODGETT 3240 Replacement Conveyor Oven Belt",physical,Blodgett-3240-Belt,,product,8,0,295.0000,,295.0000,,"Brand New Wire Conveyor Pizza Oven Belt for BLODGETT Ovens

Specifications:
Width: 32&quot;
Length: 13.5&#39; (162&quot;)
Spaces: 11 @ 2.858"" 
Non Catch Edging
FDA Approved - Food Grade Stainless Steel
Manufactured in the USA to the same OEM specifications and quality

Includes:
Complete with splice wire and 6 connecting splice clips (master links)
&nbsp;

Replaces Part Numbers:
Blodgett 8500263, 3240

Belt Installation Instructions",https://pizzaparts.com/product/blodgett-3240-replacement-conveyor-oven-belt-p-127,"BLODGETT 3240 Replacement Conveyor Oven Belt",,,,https://pizzaparts.com/images/belt.JPG,,,Yes,0,Yes,20,BLODGETT,,"BLODGETT Oven Belts",
,,"BLODGETT 1820 Conveyor Oven Belt 97745 Replacement",physical,pzpCBP097,,product,0,0,163.0000,,163.0000,,"

  

    Description  Compatibility Guide  Belt Installation Instructions                &nbsp;Manufacturer: Model Numbers:            &nbsp;Blodgett 97745&nbsp;       &nbsp;Specifications:          &nbsp;Width: 18&quot; &nbsp;&nbsp; Length: 7.5' (90&quot;)&nbsp;&nbsp; Spaces: 7 @ 2.491&quot;           &nbsp;Non Catch Edging          &nbsp;Metal type: Stainless Steel     &nbsp;Includes:          &nbsp;Splice wire and splice clips (master links)            Pizza oven belt works on the following conveyor oven models:   Blodgett BE1820  Blodgett BG1820                


var alltabs=new ddtabcontent(""tabs"")
alltabs.setpersist(true)
alltabs.setselectedClassTarget(""link"") //""link"" or ""linkparent""
alltabs.init()
",https://pizzaparts.com/product/blodgett-1820-conveyor-oven-belt-97745-replacement-p-129,"BLODGETT 1820 Conveyor Oven Belt 97745 Replacement",,,,https://pizzaparts.com/images/belt.JPG,,,Yes,0,Yes,12,BLODGETT,,"BLODGETT Oven Belts",
,,"BLODGETT 1828 Replacement Conveyor Oven Belt",physical,Blodgett-1828-Belt,,product,0,0,135.0000,,135.0000,,"



    Description  Compatibility Guide  Belt Installation Instructions                &nbsp;Manufacturer: Model Numbers:            &nbsp;Blodgett 1828       &nbsp;Specifications:          &nbsp;Width: 18&quot; &nbsp;&nbsp; Length: 9' (108&quot;)&nbsp;&nbsp; Spaces: 7 @ 2.491&quot;           &nbsp;Non Catch Edging          &nbsp;Metal type: Stainless Steel     &nbsp;Includes:          &nbsp;Splice wire and splice clips (master links)         Pizza oven belt works on the following conveyor oven models:   Blodgett BE1828  Blodgett BG1828                


var alltabs=new ddtabcontent(""tabs"")
alltabs.setpersist(true)
alltabs.setselectedClassTarget(""link"") //""link"" or ""linkparent""
alltabs.init()
",https://pizzaparts.com/product/blodgett-1828-replacement-conveyor-oven-belt-p-130,"BLODGETT 1828 Replacement Conveyor Oven Belt",,,,https://pizzaparts.com/images/belt.JPG,,,Yes,0,Yes,12,BLODGETT,,"BLODGETT Oven Belts",
,,"Middleby 42810-0117 Replacement Pilot Igniter Assy W/ Orifice",physical,pzpPLT002,,product,440,0,35.8800,,35.8800,,"AfterMarket Equivelant Pilot Ignitor Assembly


	Includes:
	.028 NAT Orifice (installed)
	.018 LP Orifice&nbsp;
	Mounting Plate
	Ignitor Assembly


Replacement for:


	Garland:
	GL1666101
	GL1614714
	GL1666000
	GL1614716
	&nbsp;
	Middleby:
	MD27636-0002
	MD276360002
	MD27363-0002
	MD273630002
	MD42810-0117
	&nbsp;
	AllPoints:
	511335
	51-1335
	F11315
",https://pizzaparts.com/product/middleby-42810-0117-replacement-pilot-igniter-assy-w-orifice-p-131,"Middleby 42810-0117 Replacement Pilot Igniter Assy W/ Orifice",,,,https://pizzaparts.com/images/42810-0117AM.jpg,,,Yes,0,Yes,0.2,MIDDLEBY,,"Burners, Pilots, Orifices",
,,"LINCOLN 369212 Main Blower Motor",physical,lin369212,,product,0,0,704.5500,,704.5500,,"New Genuine OEM motor.

The LINCOLN 369213 Fan Blade is used in conjunction with this motor and is sold here.

Replaces Model Numbers:
LINCOLN 369212, 5KCP35KNB472S, 5KCP35KNC470S and 5KCP39KN160BS.

Specifications:
230V-240V
1/3 HP
Advanced Ball Bearing Design
1740 RPM
Replaces all 1/3 HP motors at 220V
AKA 4060102 

&nbsp;",https://pizzaparts.com/product/lincoln-369212-main-blower-motor-p-133,"LINCOLN 369212 Main Blower Motor",,,,https://pizzaparts.com/images/LINCOLN_369212.jpg,,,Yes,0,Yes,19,LINCOLN,,"Blower Motors",
,,"Randell 302M Conveyor Oven Belt",physical,Randell-302M-Belt,,product,0,0,500.0000,,500.0000,,"NEW RANDELL PIZZA PRIDE 302M CONVEYOR OVEN BELT

BELT SPECIFICATIONS:
NON CATCH EDGING
WIDTH: 24&quot; LENGTH: 30&#39; SPACES: 7 @ 3.25&quot;
METAL TYPE: STAINLESS STEEL
COMPLETE WITH SPLICE WIRE AND SPLICE CLIPS (MASTER LINKS)
MADE IN THE USA",https://pizzaparts.com/product/randell-302m-conveyor-oven-belt-p-134,"Randell 302M Conveyor Oven Belt",,,,https://pizzaparts.com/images/belt.JPG,,,Yes,0,No,30,RANDELL,,"Oven Belts",
,,"Lincoln 369131 Replacement Thermocouple Probe",physical,pzpRTS007,,product,197,0,45.8800,,45.8800,,"New J Type Thermocouple Temperature Probe Whip Style (Whip Style). This thermocouple installs by placing the tip into the bracket under the fan opening.

Specifications:
16&quot; Probe
1 Red Lead
1 White Lead
43&quot; Brown Wire With 1/4&quot; F Push-ons (Spade Connectors)

Replacement for:

Lincoln
LIN369131
LIN369131-CLE
LIN369009

AllPoints
441232
44-1232
F11459",https://pizzaparts.com/product/lincoln-369131-replacement-thermocouple-probe-p-135,"Lincoln 369131 Replacement Thermocouple Probe",,,,https://pizzaparts.com/images/Lincoln-369131.jpg,,,Yes,0,Yes,0.5,LINCOLN,,"Temp Probes & Thermocouples",
,,"Middleby 22450-0052 Replacement Brush Set for Baldor Motor",physical,pzpMBS003,,product,22,0,32.8800,,32.8800,,"2Pk Old style Motor Brush set for Middleby genuine part 22450-0052 or BP5052BP01SP

Specifications
Width: .25&quot; (1/4&quot;) X .375&quot; (3/8&quot;)
Length: About .625&quot; (5/8&quot;)
Spring &amp; Metal Clip, Soldered On End

Fits Middleby Models: PS314SBI, PS360EWB, PS555",https://pizzaparts.com/product/middleby-22450-0052-replacement-brush-set-for-baldor-motor-p-136,"Middleby 22450-0052 Replacement Brush Set for Baldor Motor",,,,https://pizzaparts.com/images/Middleby_22450-0052.jpg,,,Yes,0,Yes,0.3,MIDDLEBY,,"Motor Brush",
,,"Lincoln 369124 Replacement 120V Axial Fan",physical,pzpFAN011,,product,123,0,19.8800,,19.8800,,"Cooling Fan Axial Fan

This fan is used to keep the main blower motor and electronics from overheating.

Dimensions: 4.69&quot; x 4.69&quot; x 1.5&quot;
UL Certified - Maxair brand
111 CFM air volume
3000RPM
81-125V AC voltage

Replacement for:


	APW:
	APW2U-85286
	APW85286
	&nbsp;
	Carter Hoffmann:
	CAR18614-0314
	&nbsp;
	Delfield:
	DEL2160023
	&nbsp;
	Garland:
	GL1671100
	GL1671102
	GL1918201
	&nbsp;
	Hatco:
	HT02.12.030.00
	HT02-12-030
	&nbsp;
	Hussmann:
	HUS1250107790
	HUS0404551
	&nbsp;
	Lincoln:
	LIN369124
	LIN4060092
	&nbsp;
	AllPoints:
	681059
	68-1059
	F11288
",https://pizzaparts.com/product/lincoln-369124-replacement-120v-axial-fan-p-140,"Lincoln 369124 Replacement 120V Axial Fan",,,,https://pizzaparts.com/images/LINCOLN_369124.jpg,,,Yes,0,Yes,1.5,LINCOLN,,"Cooling Fans",
,,"Blodgett M2469 Replacement Cooling Fan Axial X-Fan",physical,blM2469-PP,,product,28,0,24.8800,,24.8800,,"Blodgett M2469 Cooling Fan Axial X-Fan

Dimensions: 4.69&quot; x 4.69&quot; x 1.5&quot;
Original Manufacturer
UL Certified - Maxair brand
111 CFM air volume
3000RPM
81-125V AC voltage

OEM part numbers are used for reference only, see our conditions of use page for more details.",https://pizzaparts.com/product/blodgett-m2469-replacement-cooling-fan-axial-x-fan-p-141,"Blodgett M2469 Replacement Cooling Fan Axial X-Fan",,,,https://pizzaparts.com/images/Blodgett-M2469.jpg,,,Yes,0,Yes,1,BLODGETT,,"Cooling Fans",
,,"MIDDLEBY 46521 Replacement On/Off Selector Switch",physical,pzpSWCH024,,product,406,0,35.8800,,35.8800,,"Clamping Style Switch Kit
Kit includes: Knob, Mount and one Normally Open contact block

Replacement for:


	Middleby:
	MD46521
	MD27060-0012
	MD28021-0045
	MD28021-0062
	MD78159
	MD46522
	MD44697
	MD44696
	MD78184
	MD37168



AllPoints:
421544
42-1544",https://pizzaparts.com/product/middleby-46521-replacement-on-off-selector-switch-p-142,"MIDDLEBY 46521 Replacement On/Off Selector Switch",,,,https://pizzaparts.com/images/Middleby-46521.jpg,,,Yes,0,Yes,0.2,MIDDLEBY,,"Switches and Indicator Lights",
,,"Middleby 28041-0008 Replacement 120V Contactor",physical,pzpRLY010,,product,27,0,49.8800,,49.8800,,"110 Volt Contactor is used on most PS360, PS200, PS224, PS300, PS310, PS350 and PS570 ovens. This contactor is used in conjunction with the main blower motor.

Specifications:
4 Pole
120 V coil
25 Amp
50 60 Hz
UL Listed

Compatible part numbers:
Middleby 28041-0008
Middleby ABB A12-30-10

AllPoints
441406
44-1406",https://pizzaparts.com/product/middleby-28041-0008-replacement-120v-contactor-p-143,"Middleby 28041-0008 Replacement 120V Contactor",,,,https://pizzaparts.com/images/D98070CD-6740-4948-8EA2-BE9B8894E7AD.jpeg,,,Yes,0,Yes,1,MIDDLEBY,,"Contactors and Contact Blocks",
